channel/I:Ath/D:AthErr/D:sigma/D:sigmaErr/D:chi2ndf/D
1,4,35 213.018 3.06294 15 1.24802 4.43881
1,5,0 223.451 1.63791 15 0.444972 7.90367
1,5,1 194.862 1.67148 15 0.817519 7.9876
1,5,2 208.753 1.76601 11.9913 1.33509 5.82126
1,5,3 198.95 2.05788 15 1.1141 6.7912
1,5,4 209.63 2.11431 15 9.41608 7.78343
1,5,5 200.151 2.40764 15 0.838643 4.45894
1,5,6 214.606 2.14858 15 1.23025 3.80833
1,5,8 225.069 4.19432 15 0.86776 8.65387
1,5,9 195.328 4.68879 5.47074 11.1276 12.042
1,5,10 216.978 6.58283 1.00185 10.4494 4.29631
1,5,11 219.186 2.37259 15 1.41941 7.00767
1,5,12 228.492 3.36337 15 2.18382 7.10645
1,5,13 212.86 2.12093 15 1.79378 4.51744
1,5,14 228.213 1.92123 15 11.3142 8.73691
1,5,15 227.07 2.19756 15 0.614596 9.92826
1,5,16 218.608 2.15428 15 0.226495 9.47595
1,5,17 215.721 2.05897 15 0.282211 12.2194
1,5,18 212.256 1.4599 15 0.396987 10.0982
1,5,19 176.536 0.69264 1.01528 3.08734 22.0313
1,5,20 215.333 1.09754 15 0.248413 10.4372
1,5,21 222.768 2.88879 15 1.25388 5.55458
1,5,22 215.659 2.68316 15 0.711728 7.31359
1,5,23 217.242 2.6663 11.4841 2.02946 4.69376
1,5,24 228.731 3.0651 13.8934 1.90336 5.36489
1,5,25 211.454 4.33953 13.3423 3.23096 6.248
1,5,26 207.266 1.92745 11.7447 1.24872 10.4666
1,5,27 222.031 1.73038 15 0.930584 5.21742
1,5,28 209.464 1.96124 15 0.276477 11.9994
1,5,29 221.222 1.3391 15 0.27028 5.41659
2,0,0 191.548 1.00602 15 0.072911 2.36078
2,0,1 205.74 2.29512 15 0.825505 6.81486
2,0,2 186.865 3.22756 12.87 1.18128 1.17257
2,0,3 209.704 2.01626 15 1.43099 5.72788
2,0,4 187.794 4.06567 13.3076 2.73193 1.59578
2,0,5 205.209 2.33952 11.0419 1.62502 10.2664
2,0,6 180.913 2.16534 12.5431 1.26821 1.22634
2,0,8 189.236 2.95678 12.8107 1.88636 0.960512
2,0,9 186.162 1.76418 9.20651 1.05121 0.791167
2,0,10 187.929 2.29505 10.7111 1.08317 1.14576
2,0,11 188.531 3.0598 10.037 1.45309 1.23859
2,0,12 192.005 2.88868 11.5473 1.38407 1.80377
2,0,13 194.508 2.22595 9.44782 0.991219 1.22647
2,0,14 179.597 1.80742 8.99328 1.52487 2.3651
2,0,15 186.916 2.2882 10.9718 1.39214 1.23156
2,0,16 201.846 1.37135 12.2812 0.81129 13.1291
2,0,17 186.596 0.993273 7.12539 1.21408 2.15796
2,0,18 209.121 1.07742 15 0.637208 16.7214
2,0,19 198.482 9.5859 15 1.16387 2.10361
2,0,21 181.809 1.64437 10.1014 1.23485 1.96478
2,0,22 176.249 1.16573 6.20942 1.32977 61.9435
2,0,24 199.503 0.859877 12.8175 0.547088 17.1269
2,0,25 192.447 1.44323 9.31419 1.33062 2.77106
2,0,27 191.279 1.07308 7.56386 1.51798 3.80724
2,0,28 205.68 0.908089 14.3391 0.575208 19.5721
2,0,30 188.779 0.593695 15 0.26711 18.701
2,0,31 181.514 1.35867 7.97856 1.45589 3.1532
2,0,32 226.89 0.534645 15 11.3585 20.9276
2,0,33 201.087 1.01641 7.75939 0.941312 5.34663
2,0,34 200.964 2.49574 10.2322 2.08208 5.06485
2,0,35 185.905 2.82238 1.01026 11.9042 8.11822
2,1,0 193.683 1.05319 5.79282 0.999455 9.93705
2,1,1 238.507 0.675897 15 0.640273 22.2388
2,1,2 184.942 0.9927 5.28583 0.925287 4.95445
2,1,3 235.698 0.849368 15 0.146439 19.7848
2,1,4 204.002 0.951014 5.30835 0.848867 3.78239
2,1,5 224.202 0.860341 15 0.136382 15.402
2,1,6 208.153 1.9752 4.10949 2.64733 5.66048
2,1,7 227.961 1.18085 14.1121 0.741513 21.7534
2,1,8 206.775 1.10947 7.08274 1.11531 7.77151
2,1,9 232.193 1.25843 14.4647 0.820454 19.0294
2,1,10 211.503 3.4564 9.79278 1.39108 5.67865
2,1,12 228.94 3.60095 15 2.26929 3.47954
2,1,13 225.936 1.39645 15 0.290447 11.1113
2,1,14 216.834 1.83089 5.16766 1.46719 5.41053
2,1,15 246.298 1.20126 15 0.808488 22.6217
2,1,16 210.949 1.36098 5.00933 1.14307 6.25228
2,1,17 225.573 1.50724 15 0.314107 10.7445
2,1,18 197.644 2.42833 9.68275 2.79213 5.2333
2,1,19 239.332 1.33178 15 12.237 13.8808
2,1,21 208.913 1.70125 15 0.414347 10.0599
2,1,22 180.503 2.05165 8.35925 1.8738 3.88043
2,1,23 216.164 2.31775 14.8676 9.50036 9.8036
2,1,24 196.687 2.30844 8.54777 1.46144 2.74496
2,1,25 213.471 5.05917 14.1931 2.61202 9.42814
2,1,26 183.165 3.12529 11.4266 2.05551 2.65992
2,1,27 222.685 3.93482 13.9243 2.58947 7.17465
2,1,28 197.962 3.13859 9.33823 3.40455 3.41398
2,1,29 212.276 2.2237 15 0.919768 10.6829
2,1,31 229.95 2.14436 15 1.13003 8.63152
2,1,32 198.266 3.06366 15 1.4933 2.2776
2,1,33 220.01 2.46877 15 0.944009 7.74213
2,1,35 205.689 1.159 1.01322 13.0305 10.3762
2,2,0 137.937 0.682608 12.8537 0.461652 30.9883
2,2,1 149.112 0.721502 12.9333 0.474728 11.9095
2,2,2 132.923 0.556806 12.6451 0.396871 14.883
2,2,5 148.924 0.686601 13.319 0.427382 8.27409
2,2,6 147.058 0.604159 11.9771 0.411633 10.5169
2,2,7 148.335 0.575094 13.3991 0.390033 13.5494
2,2,9 130.303 0.418606 14.7272 0.286672 21.7152
2,2,10 130.772 0.265974 15 0.0393174 33.7816
2,2,11 135.351 0.294849 15 0.15278 23.9253
2,2,12 150.31 0.436407 13.8667 0.321827 37.4163
2,2,13 143.644 0.432692 13.6385 0.295047 15.7487
2,2,14 134.468 0.444452 13.2816 0.285991 10.1703
2,2,15 136.203 0.811283 11.8001 0.462963 9.21249
2,2,16 161.216 0.946267 12.168 0.55698 5.14155
2,2,17 147.112 0.951285 10.3479 0.620751 4.70425
2,2,18 130.308 0.446177 10.2218 0.356402 13.7574
2,2,20 150.955 0.704102 12.2322 0.46798 8.84221
2,2,23 148.076 0.803696 7.8182 0.637316 8.5539
2,2,24 148.156 1.22398 12.3754 0.837199 8.02228
2,2,25 133.127 0.968066 7.39886 0.800662 4.74993
2,2,27 130.195 1.32617 10.7678 0.874975 3.14888
2,2,28 128.772 1.48456 13.168 1.51073 2.86082
2,2,29 135.378 0.701842 4.6958 0.602236 4.53567
2,2,30 153.138 1.45773 9.59713 1.01722 5.19642
2,2,31 134.544 1.14457 5.21325 0.913015 4.84814
2,2,32 151.659 1.16835 7.41938 1.0295 2.8054
2,2,33 157.456 1.72482 7.86665 0.934678 8.88117
2,2,34 155.835 3.11494 10.9373 2.4688 3.01164
2,2,35 143.136 1.47608 7.58144 1.39522 3.47729
2,3,1 161.77 0.769095 5.18102 0.629919 11.7764
2,3,2 162.553 0.884307 14.9582 1.70597 28.5269
2,3,5 144.705 0.856488 6.91324 0.796586 19.3779
2,3,8 145.839 3.10101 1.15278 13.9236 24.2403
2,3,9 163.577 1.64654 12.3894 1.13559 9.63936
2,3,10 144.528 0.4462 5.65457 0.407553 23.0485
2,3,11 177.038 1.40826 8.03252 1.18391 10.1884
2,3,12 174.704 1.25103 13.841 0.805143 23.2715
2,3,13 160.257 1.30425 7.75531 1.66632 9.12766
2,3,15 160.016 1.56289 15 2.30971 9.44942
2,3,16 158.935 0.890558 5.11817 1.41118 14.7607
2,3,17 145.871 3.23924 1.43252 13.1939 8.31167
2,3,18 153.446 1.37942 10.8863 1.5495 8.67097
2,3,19 147.848 3.31166 11.5908 1.16584 7.15624
2,3,20 144.246 1.40608 11.1183 0.781063 10.5991
2,3,21 153.561 2.60519 9.61706 1.33612 8.10358
2,3,22 151.684 0.837337 3.12201 0.457594 18.0834
2,3,23 164.685 1.00129 5.18674 0.933945 7.19206
